,Gene.stable.ID,Gene.stable.ID.version,Transcript.stable.ID,Transcript.stable.ID.version,Exon.region.start..bp.,Exon.region.end..bp.,Exon.rank.in.transcript,cDNA.coding.start,cDNA.coding.end,CDS.start,CDS.end,Genomic.coding.start,Genomic.coding.end,Gene.name,Gene.start..bp.,Gene.end..bp.,Transcript.start..bp.,Transcript.end..bp.,Transcription.start.site..TSS.,Transcript.length..including.UTRs.and.CDS.,Strand,X5..UTR.start,X5..UTR.end,X3..UTR.start,X3..UTR.end,CDS.Length,Transcript.count
1287,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76323052,76323288,32,4612,4848,4103,4339,76323052,76323288,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1288,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76328009,76328239,33,4849,5079,4340,4570,76328009,76328239,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1289,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76332433,76332610,34,5080,5257,4571,4748,76332433,76332610,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1290,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76338230,76338447,35,5258,5475,4749,4966,76338230,76338447,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1291,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76350828,76350928,36,5476,5576,4967,5067,76350828,76350928,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1292,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76354033,76354219,37,5577,5763,5068,5254,76354033,76354219,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1293,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,75890673,75891373,1,510,701,1,192,75891182,75891373,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,75890673,75891181,NA,NA,5664,7
1294,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76302137,76302217,28,4033,4113,3524,3604,76302137,76302217,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,NA,NA,5664,7
1295,ENSG00000099139,ENSG00000099139.14,ENST00000674117,ENST00000674117.1,76358513,76362975,38,5764,6173,5255,5664,76358513,76358922,PCSK5,75890644,76362975,75890673,76362975,75890673,10226,1,NA,NA,76358923,76362975,5664,7
1296,ENSG00000169047,ENSG00000169047.6,ENST00000305123,ENST00000305123.6,226794989,226799820,1,1083,4811,1,3729,226795010,226798738,IRS1,226731312,226799820,226731312,226799820,226799820,9771,-1,226798739,226799820,226794989,226795009,3729,2
1297,ENSG00000169047,ENSG00000169047.6,ENST00000305123,ENST00000305123.6,226731312,226736250,2,NA,NA,NA,NA,NA,NA,IRS1,226731312,226799820,226731312,226799820,226799820,9771,-1,NA,NA,226731312,226736250,3729,2
1298,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41586310,41586895,1,62,586,1,525,41586310,41586834,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,41586835,41586895,NA,NA,1419,3
1299,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41584975,41585057,2,587,669,526,608,41584975,41585057,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1300,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41584257,41584413,3,670,826,609,765,41584257,41584413,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1301,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41583760,41583921,4,827,988,766,927,41583760,41583921,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1302,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41583551,41583676,5,989,1114,928,1053,41583551,41583676,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1303,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41583235,41583455,6,1115,1335,1054,1274,41583235,41583455,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1304,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41583094,41583140,7,1336,1382,1275,1321,41583094,41583140,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,NA,NA,1419,3
1305,ENSG00000186847,ENSG00000186847.6,ENST00000167586,ENST00000167586.7,41582279,41582532,8,1383,1480,1322,1419,41582435,41582532,KRT14,41582279,41586895,41582279,41586895,41586895,1636,-1,NA,NA,41582279,41582434,1419,3
1306,ENSG00000172809,ENSG00000172809.13,ENST00000311111,ENST00000311111.11,74203918,74203958,2,107,109,1,3,74203956,74203958,RPL38,74203582,74210655,74203678,74210655,74203678,1145,1,74203918,74203955,NA,NA,213,8
1307,ENSG00000172809,ENSG00000172809.13,ENST00000311111,ENST00000311111.11,74204130,74204190,3,110,170,4,64,74204130,74204190,RPL38,74203582,74210655,74203678,74210655,74203678,1145,1,NA,NA,NA,NA,213,8
1308,ENSG00000172809,ENSG00000172809.13,ENST00000311111,ENST00000311111.11,74209187,74209309,4,171,293,65,187,74209187,74209309,RPL38,74203582,74210655,74203678,74210655,74203678,1145,1,NA,NA,NA,NA,213,8
1309,ENSG00000172809,ENSG00000172809.13,ENST00000311111,ENST00000311111.11,74203678,74203745,1,NA,NA,NA,NA,NA,NA,RPL38,74203582,74210655,74203678,74210655,74203678,1145,1,74203678,74203745,NA,NA,213,8
1310,ENSG00000172809,ENSG00000172809.13,ENST00000311111,ENST00000311111.11,74209804,74210655,5,294,319,188,213,74209804,74209829,RPL38,74203582,74210655,74203678,74210655,74203678,1145,1,NA,NA,74209830,74210655,213,8
1311,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1793833,1794043,2,257,365,1,109,1793935,1794043,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,1793833,1793934,NA,NA,1095,10
1312,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1799254,1799523,3,366,635,110,379,1799254,1799523,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1313,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1799747,1799812,4,636,701,380,445,1799747,1799812,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1314,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1801367,1801536,5,702,871,446,615,1801367,1801536,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1315,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1801620,1801743,6,872,995,616,739,1801620,1801743,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1316,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1801835,1802025,7,996,1186,740,930,1801835,1802025,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1317,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1802914,1803064,8,1187,1337,931,1081,1802914,1803064,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,NA,NA,1095,10
1318,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1793312,1793465,1,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,1793312,1793465,NA,NA,1095,10
1319,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1803692,1803836,9,1338,1351,1082,1095,1803692,1803705,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1803706,1803836,1095,10
1320,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1804330,1804520,10,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1804330,1804520,1095,10
1321,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1804824,1804969,11,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1804824,1804969,1095,10
1322,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1805355,1805476,12,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1805355,1805476,1095,10
1323,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1805559,1805669,13,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1805559,1805669,1095,10
1324,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1805750,1805940,14,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1805750,1805940,1095,10
1325,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1806051,1806173,15,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1806051,1806173,1095,10
1326,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1806257,1806327,16,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1806257,1806327,1095,10
1327,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1806546,1806683,17,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1806546,1806683,1095,10
1328,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1806829,1806934,18,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1806829,1806934,1095,10
1329,ENSG00000068078,ENSG00000068078.20,ENST00000260795,ENST00000260795.8,1807116,1807275,19,NA,NA,NA,NA,NA,NA,FGFR3,1793293,1808872,1793312,1807275,1793312,2841,1,NA,NA,1807116,1807275,1095,10
1330,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129556617,129556691,35,5624,5698,5587,5661,129556617,129556691,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1331,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129605329,129606676,1,38,1348,1,1311,129605329,129606639,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,129606640,129606676,NA,NA,5778,17
1332,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129589351,129589527,2,1349,1525,1312,1488,129589351,129589527,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1333,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129586588,129586719,3,1526,1657,1489,1620,129586588,129586719,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1334,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129586172,129586272,4,1658,1758,1621,1721,129586172,129586272,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1335,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129585952,129586081,5,1759,1888,1722,1851,129585952,129586081,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1336,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129584385,129584562,6,1889,2066,1852,2029,129584385,129584562,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1337,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129584125,129584233,7,2067,2175,2030,2138,129584125,129584233,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1338,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129583567,129583669,8,2176,2278,2139,2241,129583567,129583669,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1339,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129578329,129578433,9,2279,2383,2242,2346,129578329,129578433,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1340,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129575766,129575855,10,2384,2473,2347,2436,129575766,129575855,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1341,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129575469,129575562,11,2474,2567,2437,2530,129575469,129575562,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1342,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129574336,129574490,12,2568,2722,2531,2685,129574336,129574490,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1343,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129573594,129573745,13,2723,2874,2686,2837,129573594,129573745,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1344,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129572842,129572941,14,2875,2974,2838,2937,129572842,129572941,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1345,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129572609,129572748,15,2975,3114,2938,3077,129572609,129572748,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1346,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129571677,129571844,16,3115,3282,3078,3245,129571677,129571844,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1347,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129571509,129571599,17,3283,3373,3246,3336,129571509,129571599,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1348,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129571040,129571303,18,3374,3637,3337,3600,129571040,129571303,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1349,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129570786,129570935,19,3638,3787,3601,3750,129570786,129570935,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1350,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129569843,129569957,20,3788,3902,3751,3865,129569843,129569957,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1351,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129567698,129567805,21,3903,4010,3866,3973,129567698,129567805,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1352,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129567492,129567604,22,4011,4123,3974,4086,129567492,129567604,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1353,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129566527,129566631,23,4124,4228,4087,4191,129566527,129566631,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1354,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129565887,129566017,24,4229,4359,4192,4322,129565887,129566017,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1355,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129565340,129565538,25,4360,4558,4323,4521,129565340,129565538,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1356,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129563094,129563240,26,4559,4705,4522,4668,129563094,129563240,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1357,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129562787,129562943,27,4706,4862,4669,4825,129562787,129562943,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1358,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129561800,129561903,28,4863,4966,4826,4929,129561800,129561903,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1359,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129561646,129561709,29,4967,5030,4930,4993,129561646,129561709,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1360,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129560689,129560723,30,5031,5065,4994,5028,129560689,129560723,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1361,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129560330,129560434,31,5066,5170,5029,5133,129560330,129560434,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1362,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129559620,129559783,32,5171,5334,5134,5297,129559620,129559783,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1363,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129558428,129558575,33,5335,5482,5298,5445,129558428,129558575,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1364,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129557083,129557223,34,5483,5623,5446,5586,129557083,129557223,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,NA,NA,5778,17
1365,ENSG00000004399,ENSG00000004399.13,ENST00000324093,ENST00000324093.9,129555214,129556428,36,5699,5815,5662,5778,129556312,129556428,PLXND1,129555214,129606676,129555214,129606676,129606676,6913,-1,NA,NA,129555214,129556311,5778,17
1366,ENSG00000075388,ENSG00000075388.4,ENST00000168712,ENST00000168712.3,69774745,69775341,1,258,597,1,340,69774745,69775084,FGF4,69771022,69775341,69771022,69775341,69775341,3165,-1,69775085,69775341,NA,NA,621,2
1367,ENSG00000075388,ENSG00000075388.4,ENST00000168712,ENST00000168712.3,69774024,69774127,2,598,701,341,444,69774024,69774127,FGF4,69771022,69775341,69771022,69775341,69775341,3165,-1,NA,NA,NA,NA,621,2
1368,ENSG00000075388,ENSG00000075388.4,ENST00000168712,ENST00000168712.3,69771022,69773485,3,702,878,445,621,69773309,69773485,FGF4,69771022,69775341,69771022,69775341,69775341,3165,-1,NA,NA,69771022,69773308,621,2
1369,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68511780,68512142,1,NA,NA,NA,NA,NA,NA,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,68511780,68512142,NA,NA,1146,24
1370,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68514987,68515119,2,NA,NA,NA,NA,NA,NA,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,68514987,68515119,NA,NA,1146,24
1371,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68515394,68515576,3,503,679,1,177,68515400,68515576,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,68515394,68515399,NA,NA,1146,24
1372,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68522756,68522926,4,680,850,178,348,68522756,68522926,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1373,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68523725,68523816,5,851,942,349,440,68523725,68523816,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1374,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68524016,68524077,6,943,1004,441,502,68524016,68524077,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1375,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68524912,68524958,7,1005,1051,503,549,68524912,68524958,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1376,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68525754,68525912,8,1052,1210,550,708,68525754,68525912,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1377,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68527840,68527900,9,1211,1271,709,769,68527840,68527900,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1378,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68528870,68528991,10,1272,1393,770,891,68528870,68528991,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1379,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68529920,68530001,11,1394,1475,892,973,68529920,68530001,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,NA,NA,1146,24
1380,ENSG00000108946,ENSG00000108946.16,ENST00000589017,ENST00000589017.6,68530277,68534550,12,1476,1648,974,1146,68530277,68530449,PRKAR1A,68511780,68551319,68511780,68534550,68511780,5749,1,NA,NA,68530450,68534550,1146,24
1381,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75953989,75954180,4,617,804,1,188,75953993,75954180,POR,75899200,75986855,75915159,75986844,75915159,3022,1,75953989,75953992,NA,NA,2043,28
1382,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75972413,75972461,5,805,853,189,237,75972413,75972461,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1383,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75979451,75979579,6,854,982,238,366,75979451,75979579,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1384,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75980339,75980488,7,983,1132,367,516,75980339,75980488,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1385,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75981048,75981172,8,1133,1257,517,641,75981048,75981172,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1386,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75981517,75981606,9,1258,1347,642,731,75981517,75981606,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1387,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75983520,75983636,11,1447,1563,831,947,75983520,75983636,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1388,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75983738,75983856,12,1564,1682,948,1066,75983738,75983856,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1389,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75984777,75984958,13,1683,1864,1067,1248,75984777,75984958,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1390,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75985058,75985207,14,1865,2014,1249,1398,75985058,75985207,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1391,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75985579,75985849,15,2015,2285,1399,1669,75985579,75985849,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1392,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75985923,75986068,16,2286,2431,1670,1815,75985923,75986068,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1393,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75986159,75986241,17,2432,2514,1816,1898,75986159,75986241,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1394,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75982224,75982322,10,1348,1446,732,830,75982224,75982322,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,NA,NA,2043,28
1395,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75986337,75986844,18,2515,2659,1899,2043,75986337,75986481,POR,75899200,75986855,75915159,75986844,75915159,3022,1,NA,NA,75986482,75986844,2043,28
1396,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75946772,75947244,3,NA,NA,NA,NA,NA,NA,POR,75899200,75986855,75915159,75986844,75915159,3022,1,75946772,75947244,NA,NA,2043,28
1397,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75915159,75915179,1,NA,NA,NA,NA,NA,NA,POR,75899200,75986855,75915159,75986844,75915159,3022,1,75915159,75915179,NA,NA,2043,28
1398,ENSG00000127948,ENSG00000127948.17,ENST00000706547,ENST00000706547.1,75946312,75946429,2,NA,NA,NA,NA,NA,NA,POR,75899200,75986855,75915159,75986844,75915159,3022,1,75946312,75946429,NA,NA,2043,28
1399,ENSG00000135341,ENSG00000135341.19,ENST00000700581,ENST00000700581.1,90571697,90571807,2,307,417,121,231,90571697,90571807,MAP3K7,90513573,90587086,90513638,90587069,90587069,4114,-1,NA,NA,NA,NA,918,24
1400,ENSG00000135341,ENSG00000135341.19,ENST00000700581,ENST00000700581.1,90568558,90568623,3,418,483,232,297,90568558,90568623,MAP3K7,90513573,90587086,90513638,90587069,90587069,4114,-1,NA,NA,NA,NA,918,24
1401,ENSG00000135341,ENSG00000135341.19,ENST00000700581,ENST00000700581.1,90561622,90561667,4,484,529,298,343,90561622,90561667,MAP3K7,90513573,90587086,90513638,90587069,90587069,4114,-1,NA,NA,NA,NA,918,24
1402,ENSG00000135341,ENSG00000135341.19,ENST00000700581,ENST00000700581.1,90560076,90560214,5,530,668,344,482,90560076,90560214,MAP3K7,90513573,90587086,90513638,90587069,90587069,4114,-1,NA,NA,NA,NA,918,24
